province,district,crop_livestock,hazard,vc_stage,impact,freq,severity,percentage,count,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,"3. Harvesting, storage & processing",Difficulty procuring materials for processing,6,Major (30-50% loss in income),85.71428571,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,"3. Harvesting, storage & processing",Processing delayed/disrupted,6,Major (30-50% loss in income),85.71428571,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,"3. Harvesting, storage & processing",Damage to storage facilities,4,Major (30-50% loss in income),57.14285714,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,"3. Harvesting, storage & processing",Farm to market roads damaged,4,Major (30-50% loss in income),57.14285714,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,"3. Harvesting, storage & processing",Increase in transportation costs,4,Major (30-50% loss in income),57.14285714,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,"3. Harvesting, storage & processing",Low quality produce for processing,4,Major (30-50% loss in income),57.14285714,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,"3. Harvesting, storage & processing",Need for more processing/ increased processing costs,4,Major (30-50% loss in income),57.14285714,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,"3. Harvesting, storage & processing",Increased storage costs,3,Major (30-50% loss in income),42.85714286,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,"3. Harvesting, storage & processing",Increase in post-harvest losses,1,Major (30-50% loss in income),14.28571429,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,4. Marketing,Lower quality produce/ doesn't meet standards,7,Major (30-50% loss in income),100,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,4. Marketing,Products fetch low prices due to poor quality,5,Major (30-50% loss in income),71.42857143,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,4. Marketing,High costs to reach markets,4,Major (30-50% loss in income),57.14285714,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,4. Marketing,Low level of value addition,4,Major (30-50% loss in income),57.14285714,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,4. Marketing,Farm to market roads damaged,3,Major (30-50% loss in income),42.85714286,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,4. Marketing,Increased buying prices for produce,3,Major (30-50% loss in income),42.85714286,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,4. Marketing,Reduced access to market information,3,Major (30-50% loss in income),42.85714286,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall + Low irrigation water supply,4. Marketing,Unable to fulfill orders,1,Major (30-50% loss in income),14.28571429,7,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),1. Input,Damage to nurseries/input store,6,Moderate (10-30% loss in income),100,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),1. Input,Increased price of inputs,5,Moderate (10-30% loss in income),83.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),1. Input,Poor quality seed,5,Moderate (10-30% loss in income),83.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),1. Input,Reduced access to extension services,4,Moderate (10-30% loss in income),66.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),1. Input,Reduced demand for service providers,3,Moderate (10-30% loss in income),50,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),1. Input,Excess demand for new/improved/tolerant varieties,2,Moderate (10-30% loss in income),33.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),1. Input,Farmers unable to repay loans,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),1. Input,"Unmet demand for service providers (labour, machinery)",1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,Crops don't germinate,6,Moderate (10-30% loss in income),100,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,Loss of on-farm income,6,Moderate (10-30% loss in income),100,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,Erosion of topsoil,5,Moderate (10-30% loss in income),83.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,Loss of alternative income sources,5,Moderate (10-30% loss in income),83.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,Need to use more inputs,4,Moderate (10-30% loss in income),66.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,inputs washed away/leeching,3,Moderate (10-30% loss in income),50,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,Crops/livestock die or are damaged causing low yields,2,Moderate (10-30% loss in income),33.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,Cant work in the field,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,Extra labour & costs in land preparation,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,High incidence of pest and disease outbreaks,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,More weeds,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),2. On-farm,Reduced water availability,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),"3. Harvesting, storage & processing",Difficulty procuring materials for processing,6,Moderate (10-30% loss in income),100,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),"3. Harvesting, storage & processing",Increased storage costs,5,Moderate (10-30% loss in income),83.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),"3. Harvesting, storage & processing",Increase in post-harvest losses,4,Moderate (10-30% loss in income),66.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),"3. Harvesting, storage & processing",Low quality produce for processing,3,Moderate (10-30% loss in income),50,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),"3. Harvesting, storage & processing",Damage to storage facilities,2,Moderate (10-30% loss in income),33.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),"3. Harvesting, storage & processing",Farm to market roads damaged,2,Moderate (10-30% loss in income),33.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),"3. Harvesting, storage & processing",Need for more processing/ increased processing costs,2,Moderate (10-30% loss in income),33.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),"3. Harvesting, storage & processing",Increase in transportation costs,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),"3. Harvesting, storage & processing",Processing delayed/disrupted,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),4. Marketing,Low level of value addition,5,Moderate (10-30% loss in income),83.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),4. Marketing,Unable to fulfill orders,5,Moderate (10-30% loss in income),83.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),4. Marketing,Increased buying prices for produce,4,Moderate (10-30% loss in income),66.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),4. Marketing,Lower quality produce/ doesn't meet standards,4,Moderate (10-30% loss in income),66.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),4. Marketing,Reduced access to market information,2,Moderate (10-30% loss in income),33.33333333,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),4. Marketing,Farm to market roads damaged,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),4. Marketing,High costs to reach markets,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),4. Marketing,Products fetch low prices due to poor quality,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Drought (Low rainfall+Low irrigation water supply),4. Marketing,Unable to grow crops demanded by the market,1,Moderate (10-30% loss in income),16.66666667,6,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,Damage to nurseries/input store,7,Moderate (10-30% loss in income),63.63636364,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,Poor quality seed,6,Moderate (10-30% loss in income),54.54545455,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,"Trouble accessing inputs (fertilizer, pesticides, seeds, feeds)",6,Moderate (10-30% loss in income),54.54545455,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,Reduced access to extension services,5,Moderate (10-30% loss in income),45.45454545,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,Excess demand for new/improved/tolerant varieties,4,Moderate (10-30% loss in income),36.36363636,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,Farmers unable to repay loans,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,Increased price of inputs,2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,Reduced demand for service providers,2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,Reduced sales of inputs,2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,Difficulty accessing loans (banks not ending),1,Moderate (10-30% loss in income),9.090909091,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,1. Input,"Unmet demand for service providers (labour, machinery)",1,Moderate (10-30% loss in income),9.090909091,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Loss of on-farm income,7,Moderate (10-30% loss in income),63.63636364,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Erosion of topsoil,6,Moderate (10-30% loss in income),54.54545455,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Crops don't germinate,5,Moderate (10-30% loss in income),45.45454545,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Damage to irrigation system,4,Moderate (10-30% loss in income),36.36363636,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,High incidence of pest and disease outbreaks,4,Moderate (10-30% loss in income),36.36363636,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Loss of alternative income sources,4,Moderate (10-30% loss in income),36.36363636,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Need to use more inputs,4,Moderate (10-30% loss in income),36.36363636,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Extra labour & costs in land preparation,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,"Increased requirement for mechanisation (ploughs, mechanised weeders)",3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Cant work in the field,2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,"Delayed planting/ uncertainty in planning farm operations (planting, maintenance & harvesting)",2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,inputs washed away/leeching,2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Reduced water availability,2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Animal breeding cycles impacted,1,Moderate (10-30% loss in income),9.090909091,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Crops/livestock die or are damaged causing low yields,1,Moderate (10-30% loss in income),9.090909091,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Insurance premiums rise,1,Moderate (10-30% loss in income),9.090909091,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,More weeds,1,Moderate (10-30% loss in income),9.090909091,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Poor animal nutrition,1,Moderate (10-30% loss in income),9.090909091,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,2. On-farm,Trouble accessing hired labour,1,Moderate (10-30% loss in income),9.090909091,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Difficulty procuring materials for processing,8,Moderate (10-30% loss in income),72.72727273,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Damage to storage facilities,5,Moderate (10-30% loss in income),45.45454545,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Increased storage costs,5,Moderate (10-30% loss in income),45.45454545,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Need for more processing/ increased processing costs,4,Moderate (10-30% loss in income),36.36363636,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Processing delayed/disrupted,4,Moderate (10-30% loss in income),36.36363636,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Increase in post-harvest losses,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Low quality produce for processing,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Difficulty transporting live animals,2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Farm to market roads damaged,2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,"3. Harvesting, storage & processing",Increase in transportation costs,2,Moderate (10-30% loss in income),18.18181818,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,4. Marketing,Lower quality produce/ doesn't meet standards,8,Moderate (10-30% loss in income),72.72727273,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,4. Marketing,Reduced access to market information,5,Moderate (10-30% loss in income),45.45454545,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,4. Marketing,Unable to fulfill orders,5,Moderate (10-30% loss in income),45.45454545,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,4. Marketing,High costs to reach markets,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,4. Marketing,Increased buying prices for produce,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,4. Marketing,Low level of value addition,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,4. Marketing,Products fetch low prices due to poor quality,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,4. Marketing,Unable to grow crops demanded by the market,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
KP,D.I. Khan,Wheat,Heat stress,4. Marketing,Unpredictability of supply,3,Moderate (10-30% loss in income),27.27272727,11,,,,,,,,,
Merged Districts- KP,Kurram,Cattle,Disease outbreak (Plant & Livestock),1. Input,Increased price of inputs,5,Major (30-50% loss in income),55.55555556,9,,,,,,,,,
Merged Districts- KP,Kurram,Cattle,Disease outbreak (Plant & Livestock),1. Input,"Trouble accessing inputs (fertilizer, pesticides, seeds, feeds)",5,Major (30-50% loss in income),55.55555556,9,,,,,,,,,
Merged Districts- KP,Kurram,Cattle,Disease outbreak (Plant & Livestock),1. Input,Reduced access to extension services,3,Major (30-50% loss in income),33.33333333,9,,,,,,,,,
Merged Districts- KP,Kurram,Cattle,Disease outbreak (Plant & Livestock),1. Input,Farmers unable to repay loans,2,Major (30-50% loss in income),22.22222222,9,,,,,,,,,
Merged Districts- KP,Kurram,Cattle,Disease outbreak (Plant & Livestock),1. Input,Excess demand for new/improved/tolerant varieties,1,Major (30-50% loss in income),11.11111111,9,,,,,,,,,
Merged Districts- KP,Kurram,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Loss of on-farm income,8,Major (30-50% loss in income),88.88888889,9,,,,,,,,,
Merged Districts- KP,Kurram,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Increased vaccination & deworming,6,Major (30-50% loss in income),66.66666667,9,,,,,,,,,
