Province,District,Village,Crop_livestock,Coverage,Month,Value,Management Practices,Comments
Sindh,Tharparkar,Bhaddar,Pulses,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Dec,,,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Jan,,,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Feb,,,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Mar,,,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Apr,,,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Cow Pea,NA,Dec,,,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Jan,,,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Feb,,,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Mar,,,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Apr,,,
Sindh,Tharparkar,Bhaddar,Fodders,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Jul,Planting,Seedling preparation,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Aug,Planting and Harvesting,"Seedling preparation, Planting and Harvesting",
Sindh,Tharparkar,Bhaddar,Fodders,NA,Sep,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Nov,,,
Sindh,Tharparkar,Bhaddar,Fodders,NA,Dec,,,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Jan,,,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Feb,,,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Mar,,,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Apr,,,
Sindh,Tharparkar,Bhaddar,Sesame,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Jul,Planting and Grwoing,Seedling preparation and Weed management,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Aug,Planting and Grwoing,Seedling preparation and Weed management,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Sesame,NA,Dec,,,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Jan,,,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Feb,,,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Mar,,,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Apr,,,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Sep,Growing and Harvesting,Weed management and Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Nov,,,
Sindh,Tharparkar,Sawai Kolhi,Millet,NA,Dec,,,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Jan,,,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Feb,,,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Mar,,,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Apr,,,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Cluster Beans,NA,Dec,,,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Jan,,,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Feb,,,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Mar,,,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Apr,,,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Pulses,NA,Dec,,,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Jan,,,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Feb,,,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Mar,,,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Apr,,,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Cow Pea,NA,Dec,,,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Jan,,,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Feb,,,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Mar,,,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Apr,,,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Jul,Planting,Seedling preparation,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Aug,Planting and Harvesting,"Seedling preparation, Planting and Harvesting",
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Sep,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Nov,,,
Sindh,Tharparkar,Sawai Kolhi,Fodders,NA,Dec,,,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Jan,,,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Feb,,,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Mar,,,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Apr,,,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Jul,Planting and Grwoing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Aug,Planting and Grwoing,Seedling preparation and Weed management,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Sawai Kolhi,Sesame,NA,Dec,,,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Jan,,,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Feb,,,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Mar,,,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Apr,,,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Sep,Growing and Harvesting,Weed management and Harvesting,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Nov,,,
Sindh,Tharparkar,Naharo Bheel,Millet,NA,Dec,,,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Jan,,,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Feb,,,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Mar,,,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Apr,,,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Cluster Beans,NA,Dec,,,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Jan,,,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Feb,,,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Mar,,,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Apr,,,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Pulses,NA,Dec,,,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Jan,,,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Feb,,,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Mar,,,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Apr,,,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Cow Pea,NA,Dec,,,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Jan,,,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Feb,,,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Mar,,,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Apr,,,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Jul,Planting,Seedling preparation,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Aug,Planting and Harvesting,"Seedling preparation, Planting and Harvesting",
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Sep,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Nov,,,
Sindh,Tharparkar,Naharo Bheel,Fodders,NA,Dec,,,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Jan,,,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Feb,,,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Mar,,,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Apr,,,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Jul,Planting and Grwoing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Aug,Planting and Grwoing,Seedling preparation and Weed management,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Naharo Bheel,Sesame,NA,Dec,,,
KP,Kurram,Ahmadishama,Wheat,NA,Jan,Growing,Fertiliser application,
KP,Kurram,Ahmadishama,Wheat,NA,Feb,Growing,Weed management,
KP,Kurram,Ahmadishama,Wheat,NA,Mar,Growing,Irrigation,
KP,Kurram,Ahmadishama,Wheat,NA,Apr,Growing,Fertiliser application and Irrigation,
KP,Kurram,Ahmadishama,Wheat,NA,May,Growing,,
KP,Kurram,Ahmadishama,Wheat,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Wheat,NA,Jul,,,
KP,Kurram,Ahmadishama,Wheat,NA,Aug,,,
KP,Kurram,Ahmadishama,Wheat,NA,Sep,,,
KP,Kurram,Ahmadishama,Wheat,NA,Oct,Planting,FYM application and Land preparation,
KP,Kurram,Ahmadishama,Wheat,NA,Nov,Planting,Sowing and Fertiliser application,
KP,Kurram,Ahmadishama,Wheat,NA,Dec,Growing,Irrigation,
KP,Kurram,Ahmadishama,Rice,NA,Jan,,,
KP,Kurram,Ahmadishama,Rice,NA,Feb,,,
KP,Kurram,Ahmadishama,Rice,NA,Mar,,,
KP,Kurram,Ahmadishama,Rice,NA,Apr,,,
KP,Kurram,Ahmadishama,Rice,NA,May,,,
KP,Kurram,Ahmadishama,Rice,NA,Jun,Planting,Land preparation,
KP,Kurram,Ahmadishama,Rice,NA,Jul,Planting,Transplanting,
KP,Kurram,Ahmadishama,Rice,NA,Aug,Growing,Fertiliser application,
KP,Kurram,Ahmadishama,Rice,NA,Sep,Growing,,
KP,Kurram,Ahmadishama,Rice,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Rice,NA,Nov,,,
KP,Kurram,Ahmadishama,Rice,NA,Dec,,,
KP,Kurram,Ahmadishama,Onion,NA,Jan,Growing,Fertiliser application,
KP,Kurram,Ahmadishama,Onion,NA,Feb,Growing,,
KP,Kurram,Ahmadishama,Onion,NA,Mar,Growing,Pest application,
KP,Kurram,Ahmadishama,Onion,NA,Apr,Growing,,
KP,Kurram,Ahmadishama,Onion,NA,May,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Onion,NA,Jun,,,
KP,Kurram,Ahmadishama,Onion,NA,Jul,,,
KP,Kurram,Ahmadishama,Onion,NA,Aug,Planting,Land preparation,
KP,Kurram,Ahmadishama,Onion,NA,Sep,Growing,,
KP,Kurram,Ahmadishama,Onion,NA,Oct,Growing,,
KP,Kurram,Ahmadishama,Onion,NA,Nov,Planting,Transplanting,
KP,Kurram,Ahmadishama,Onion,NA,Dec,Growing,Howing and Fertiliser application,
KP,Kurram,Ahmadishama,Tomato,NA,Jan,Planting,Land and Seedling prepaartion,
KP,Kurram,Ahmadishama,Tomato,NA,Feb,Planting,Seedling preparation,
KP,Kurram,Ahmadishama,Tomato,NA,Mar,Growing,Transplanting and Fertiliser application,
KP,Kurram,Ahmadishama,Tomato,NA,Apr,Growing,Howing and Irrigation,
KP,Kurram,Ahmadishama,Tomato,NA,May,Growing,Pesticide application,
KP,Kurram,Ahmadishama,Tomato,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Tomato,NA,Jul,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Tomato,NA,Aug,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Tomato,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Tomato,NA,Oct,,,
KP,Kurram,Ahmadishama,Tomato,NA,Nov,,,
KP,Kurram,Ahmadishama,Tomato,NA,Dec,,,
KP,Kurram,Ahmadishama,Plum,NA,Jan,Growing,Howing,
KP,Kurram,Ahmadishama,Plum,NA,Feb,Growing,Fertiliser application,
KP,Kurram,Ahmadishama,Plum,NA,Mar,Growing,Pesticide application,
KP,Kurram,Ahmadishama,Plum,NA,Apr,Growing,Fertiliser application and Irrigation,
KP,Kurram,Ahmadishama,Plum,NA,May,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Plum,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Plum,NA,Jul,,,
KP,Kurram,Ahmadishama,Plum,NA,Aug,,,
KP,Kurram,Ahmadishama,Plum,NA,Sep,,,
KP,Kurram,Ahmadishama,Plum,NA,Oct,,,
KP,Kurram,Ahmadishama,Plum,NA,Nov,,,
KP,Kurram,Ahmadishama,Plum,NA,Dec,,,
KP,Kurram,Ahmadishama,Apricot,NA,Jan,Growing,Howing and Fertiliser application,
KP,Kurram,Ahmadishama,Apricot,NA,Feb,Growing,Pesticide and Irrigation,
KP,Kurram,Ahmadishama,Apricot,NA,Mar,Growing,Fertiliser application and Irrigation,
KP,Kurram,Ahmadishama,Apricot,NA,Apr,Growing,Pesticide and Irrigation,
KP,Kurram,Ahmadishama,Apricot,NA,May,Growing,Fertiliser application and Irrigation,
KP,Kurram,Ahmadishama,Apricot,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Apricot,NA,Jul,Harvesting,Harvesting,
KP,Kurram,Ahmadishama,Apricot,NA,Aug,,,
KP,Kurram,Ahmadishama,Apricot,NA,Sep,,,
KP,Kurram,Ahmadishama,Apricot,NA,Oct,,,
KP,Kurram,Ahmadishama,Apricot,NA,Nov,,,
KP,Kurram,Ahmadishama,Apricot,NA,Dec,Planting,FYM & Lime application and Pruning,
KP,Kurram,Bilyameen,Wheat,NA,Jan,Growing,Irrigation,
KP,Kurram,Bilyameen,Wheat,NA,Feb,Planting,Irrigation and Planting,
KP,Kurram,Bilyameen,Wheat,NA,Mar,Growing,Irrigation,
KP,Kurram,Bilyameen,Wheat,NA,Apr,Growing,Fertiliser application and Irrigation,
KP,Kurram,Bilyameen,Wheat,NA,May,Harvesting,Harvesting,
KP,Kurram,Bilyameen,Wheat,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Bilyameen,Wheat,NA,Jul,,,
KP,Kurram,Bilyameen,Wheat,NA,Aug,,,
KP,Kurram,Bilyameen,Wheat,NA,Sep,,,
KP,Kurram,Bilyameen,Wheat,NA,Oct,,,
KP,Kurram,Bilyameen,Wheat,NA,Nov,Planting,"Land preperation, Sowing, Fertiliser application and Irrigation",
KP,Kurram,Bilyameen,Wheat,NA,Dec,Growing,Irrigation,
KP,Kurram,Bilyameen,Rice,NA,Jan,,,
KP,Kurram,Bilyameen,Rice,NA,Feb,,,
KP,Kurram,Bilyameen,Rice,NA,Mar,,,
KP,Kurram,Bilyameen,Rice,NA,Apr,,,
KP,Kurram,Bilyameen,Rice,NA,May,Planting,Seedling preperation and Fertiliser,
KP,Kurram,Bilyameen,Rice,NA,Jun,Planting,"Land and Seedling preperation, Fertiliser application and Irrigation",
KP,Kurram,Bilyameen,Rice,NA,Jul,Growing,Pesticide application and Irrigation,
KP,Kurram,Bilyameen,Rice,NA,Aug,Growing,Fertiliser application and Irrigation,
KP,Kurram,Bilyameen,Rice,NA,Sep,Growing,Pesticide application and Irrigation,
KP,Kurram,Bilyameen,Rice,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Bilyameen,Rice,NA,Nov,,,
KP,Kurram,Bilyameen,Rice,NA,Dec,,,
KP,Kurram,Bilyameen,Soyabean,NA,Jan,,,
KP,Kurram,Bilyameen,Soyabean,NA,Feb,,,
KP,Kurram,Bilyameen,Soyabean,NA,Mar,,,
KP,Kurram,Bilyameen,Soyabean,NA,Apr,,,
KP,Kurram,Bilyameen,Soyabean,NA,May,,,
KP,Kurram,Bilyameen,Soyabean,NA,Jun,Planting,Land preparation and Sowing,
KP,Kurram,Bilyameen,Soyabean,NA,Jul,Growing,Pesticide application and Irrigation,
KP,Kurram,Bilyameen,Soyabean,NA,Aug,Growing,Weed management,
KP,Kurram,Bilyameen,Soyabean,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Bilyameen,Soyabean,NA,Oct,,,
KP,Kurram,Bilyameen,Soyabean,NA,Nov,,,
KP,Kurram,Bilyameen,Soyabean,NA,Dec,,,
KP,Kurram,Bilyameen,Tomato,NA,Jan,,,
KP,Kurram,Bilyameen,Tomato,NA,Feb,Planting,Seedling preprartion,
KP,Kurram,Bilyameen,Tomato,NA,Mar,Planting,Land preparartion,
KP,Kurram,Bilyameen,Tomato,NA,Apr,Planting and Growing,Transplanting and Fertiliser application,
KP,Kurram,Bilyameen,Tomato,NA,May,Growing,Hoeing and Irrigation,
KP,Kurram,Bilyameen,Tomato,NA,Jun,Growing,Vertical support and Pesticide application,
KP,Kurram,Bilyameen,Tomato,NA,Jul,Harvesting,Harvesting,
KP,Kurram,Bilyameen,Tomato,NA,Aug,Harvesting,Harvesting,
KP,Kurram,Bilyameen,Tomato,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Bilyameen,Tomato,NA,Oct,,,
KP,Kurram,Bilyameen,Tomato,NA,Nov,,,
KP,Kurram,Bilyameen,Tomato,NA,Dec,,,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Jan,,,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Feb,Planting,Pruning and Lime application,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Mar,Growing,Pesticide application and Irrigation,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Apr,Growing,Fertiliser application and Irrigation,
KP,Kurram,Bilyameen,Plum/Apricot,NA,May,Harvesting,Harvesting,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Jul,,,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Aug,,,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Sep,,,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Oct,,,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Nov,,,
KP,Kurram,Bilyameen,Plum/Apricot,NA,Dec,,,
KP,Kurram,Bilyameen,Okara,NA,Jan,,,
KP,Kurram,Bilyameen,Okara,NA,Feb,,,
KP,Kurram,Bilyameen,Okara,NA,Mar,Planting,Land preparation and Sowing,
KP,Kurram,Bilyameen,Okara,NA,Apr,Growing,Irrigation,
KP,Kurram,Bilyameen,Okara,NA,May,Growing,Fertiliser application and Irrigation,
KP,Kurram,Bilyameen,Okara,NA,Jun,Growing and Harvesting,Irrigation and Harvesting,
KP,Kurram,Bilyameen,Okara,NA,Jul,Growing and Harvesting,Irrigation and Harvesting,
KP,Kurram,Bilyameen,Okara,NA,Aug,,,
KP,Kurram,Bilyameen,Okara,NA,Sep,,,
KP,Kurram,Bilyameen,Okara,NA,Oct,,,
KP,Kurram,Bilyameen,Okara,NA,Nov,,,
KP,Kurram,Bilyameen,Okara,NA,Dec,,,
KP,Kurram,Dogar,Wheat,NA,Jan,Growing,,
KP,Kurram,Dogar,Wheat,NA,Feb,Growing,,
KP,Kurram,Dogar,Wheat,NA,Mar,Growing,Fertiliser application,
KP,Kurram,Dogar,Wheat,NA,Apr,Growing,Irrigation,
KP,Kurram,Dogar,Wheat,NA,May,Growing,,
KP,Kurram,Dogar,Wheat,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Dogar,Wheat,NA,Jul,Harvesting,Harvesting,
KP,Kurram,Dogar,Wheat,NA,Aug,,,
KP,Kurram,Dogar,Wheat,NA,Sep,,,
KP,Kurram,Dogar,Wheat,NA,Oct,Planting ,"Land preperation, Farmyard manure, Sowing and Fertiliser application",
KP,Kurram,Dogar,Wheat,NA,Nov,Growing,,
KP,Kurram,Dogar,Wheat,NA,Dec,Growing,,
KP,Kurram,Dogar,Maize,NA,Jan,,,
KP,Kurram,Dogar,Maize,NA,Feb,,,
KP,Kurram,Dogar,Maize,NA,Mar,,,
KP,Kurram,Dogar,Maize,NA,Apr,,,
KP,Kurram,Dogar,Maize,NA,May,,,
